seed: 2810887748
10;-23066;[ 4, 16, 15, 6, 2, 10, 0, 7, 3, 11, 9, 13, 12, 17, 1, 8, 18, 14, 5, 19 ]
14;-22763;[ 4, 16, 15, 6, 2, 10, 0, 18, 7, 3, 11, 9, 13, 12, 17, 1, 8, 14, 5, 19 ]
56;-21647;[ 15, 4, 16, 8, 12, 10, 7, 3, 9, 18, 0, 14, 13, 2, 5, 11, 17, 1, 19, 6 ]
93;-21087;[ 15, 4, 16, 2, 10, 7, 9, 3, 13, 12, 8, 18, 0, 14, 5, 11, 17, 1, 19, 6 ]
130;-20735;[ 15, 4, 16, 2, 10, 9, 7, 3, 8, 18, 0, 5, 11, 13, 12, 17, 1, 14, 6, 19 ]
247;-20286;[ 15, 2, 16, 17, 0, 7, 3, 10, 12, 9, 4, 13, 8, 18, 14, 5, 1, 6, 11, 19 ]
396;-19914;[ 15, 16, 12, 17, 13, 7, 3, 9, 2, 11, 10, 18, 0, 1, 6, 4, 8, 14, 5, 19 ]
433;-19863;[ 15, 16, 12, 17, 13, 7, 3, 9, 2, 11, 10, 18, 0, 1, 6, 4, 8, 19, 14, 5 ]
548;-19849;[ 15, 16, 7, 9, 12, 2, 13, 17, 3, 8, 10, 4, 1, 18, 0, 14, 5, 11, 19, 6 ]
585;-19535;[ 15, 16, 7, 9, 12, 2, 13, 17, 3, 8, 10, 4, 18, 1, 0, 5, 14, 11, 6, 19 ]
622;-19533;[ 15, 16, 7, 9, 12, 2, 13, 17, 3, 8, 10, 1, 4, 18, 0, 5, 14, 11, 6, 19 ]
843;-19406;[ 15, 7, 12, 16, 17, 9, 11, 13, 2, 1, 19, 3, 10, 8, 4, 18, 0, 5, 14, 6 ]
1269;-19385;[ 15, 7, 3, 2, 13, 17, 16, 11, 10, 12, 9, 5, 4, 8, 18, 0, 1, 6, 19, 14 ]
1306;-19353;[ 15, 7, 3, 16, 9, 2, 13, 17, 11, 10, 12, 5, 0, 4, 18, 8, 1, 6, 19, 14 ]
1343;-19104;[ 15, 7, 3, 16, 9, 12, 2, 13, 17, 11, 10, 5, 0, 4, 18, 8, 1, 14, 6, 19 ]
1380;-19055;[ 15, 7, 3, 16, 9, 12, 2, 13, 17, 11, 10, 5, 0, 18, 4, 8, 1, 14, 6, 19 ]
2919;-18962;[ 15, 7, 3, 2, 16, 17, 13, 9, 12, 5, 10, 1, 19, 4, 8, 11, 18, 0, 14, 6 ]
2928;-18928;[ 15, 7, 3, 2, 16, 17, 13, 9, 12, 10, 1, 19, 4, 8, 11, 5, 18, 0, 14, 6 ]
3892;-18914;[ 15, 7, 12, 9, 3, 16, 2, 10, 8, 17, 13, 1, 19, 4, 18, 0, 11, 5, 14, 6 ]
4815;-18881;[ 15, 7, 3, 16, 9, 12, 17, 13, 2, 10, 1, 19, 4, 8, 18, 0, 5, 14, 11, 6 ]
4852;-18794;[ 15, 7, 3, 16, 9, 12, 17, 13, 2, 10, 1, 19, 4, 18, 0, 5, 14, 6, 8, 11 ]
12752;-18703;[ 15, 7, 3, 12, 16, 9, 13, 17, 6, 4, 2, 10, 18, 8, 1, 19, 5, 0, 11, 14 ]
74540;-18690;[ 15, 7, 3, 16, 17, 12, 10, 19, 9, 2, 13, 1, 4, 8, 18, 0, 5, 14, 6, 11 ]
86539;-18666;[ 15, 7, 3, 16, 9, 12, 13, 17, 6, 4, 2, 10, 18, 8, 1, 5, 0, 19, 11, 14 ]
92238;-18644;[ 15, 7, 3, 16, 17, 12, 9, 13, 6, 4, 2, 10, 18, 8, 1, 5, 0, 19, 11, 14 ]
1863612;-18641;[ 15, 7, 3, 12, 9, 16, 17, 13, 14, 6, 4, 2, 10, 18, 8, 1, 5, 0, 19, 11 ]
