seed: 4078282790
14;-18366;[ 7, 18, 4, 12, 3, 8, 11, 13, 9, 2, 5, 6, 17, 14, 10, 1, 15, 16, 19, 0 ]
19;-17917;[ 4, 12, 3, 7, 8, 18, 11, 13, 14, 10, 9, 1, 2, 5, 6, 17, 15, 16, 19, 0 ]
29;-17744;[ 4, 8, 12, 3, 7, 18, 11, 13, 14, 10, 9, 1, 2, 5, 6, 17, 15, 16, 19, 0 ]
33;-17579;[ 18, 14, 6, 19, 12, 16, 7, 4, 13, 10, 0, 15, 8, 1, 2, 17, 11, 5, 9, 3 ]
70;-16105;[ 14, 18, 16, 10, 2, 8, 6, 7, 4, 13, 0, 1, 17, 15, 12, 19, 11, 5, 9, 3 ]
107;-15530;[ 14, 18, 16, 2, 8, 6, 7, 4, 13, 0, 1, 17, 12, 19, 11, 10, 5, 15, 9, 3 ]
144;-15145;[ 14, 16, 2, 8, 6, 7, 18, 13, 4, 0, 1, 12, 19, 11, 10, 5, 15, 9, 17, 3 ]
181;-15135;[ 14, 16, 2, 8, 6, 7, 18, 13, 4, 0, 19, 1, 12, 11, 10, 5, 15, 9, 17, 3 ]
186;-15086;[ 14, 16, 2, 13, 8, 6, 7, 18, 4, 0, 19, 1, 12, 11, 10, 5, 15, 9, 17, 3 ]
341;-14735;[ 8, 14, 7, 18, 12, 16, 6, 10, 2, 13, 0, 1, 5, 15, 17, 19, 4, 11, 9, 3 ]
378;-14692;[ 16, 8, 14, 7, 18, 12, 6, 10, 2, 13, 0, 1, 5, 15, 17, 19, 4, 11, 9, 3 ]
415;-14665;[ 16, 8, 14, 7, 18, 12, 6, 10, 2, 13, 0, 1, 5, 15, 17, 19, 11, 4, 9, 3 ]
644;-14644;[ 8, 16, 2, 14, 13, 0, 7, 18, 6, 1, 12, 19, 11, 10, 5, 15, 4, 3, 9, 17 ]
681;-14573;[ 8, 16, 2, 14, 13, 7, 18, 6, 1, 12, 19, 0, 11, 10, 5, 15, 3, 9, 4, 17 ]
958;-14478;[ 8, 2, 13, 16, 7, 18, 14, 6, 0, 1, 12, 11, 19, 15, 10, 5, 3, 4, 9, 17 ]
995;-14405;[ 8, 2, 13, 16, 7, 18, 14, 6, 0, 1, 12, 11, 5, 19, 15, 10, 3, 9, 4, 17 ]
2970;-14401;[ 2, 16, 14, 8, 13, 5, 6, 10, 12, 7, 15, 17, 19, 11, 18, 0, 1, 3, 9, 4 ]
3862;-14370;[ 2, 16, 8, 14, 12, 13, 11, 18, 7, 5, 19, 0, 15, 6, 10, 4, 1, 3, 9, 17 ]
3899;-14324;[ 2, 16, 8, 14, 12, 13, 11, 18, 7, 5, 19, 15, 0, 6, 10, 4, 1, 3, 9, 17 ]
3936;-14290;[ 2, 16, 8, 14, 12, 11, 18, 13, 7, 5, 19, 15, 0, 6, 10, 4, 1, 3, 9, 17 ]
5242;-14220;[ 2, 16, 8, 7, 18, 14, 13, 15, 5, 12, 11, 1, 0, 6, 10, 4, 3, 9, 19, 17 ]
7581;-14211;[ 2, 16, 8, 14, 7, 12, 15, 13, 0, 18, 5, 6, 19, 11, 10, 1, 3, 4, 17, 9 ]
7655;-14187;[ 2, 16, 8, 14, 7, 12, 15, 13, 0, 18, 5, 6, 19, 11, 10, 3, 1, 9, 4, 17 ]
8100;-14177;[ 2, 16, 8, 14, 13, 7, 18, 6, 10, 12, 0, 1, 5, 17, 11, 15, 3, 9, 19, 4 ]
10693;-14112;[ 2, 16, 8, 14, 13, 7, 18, 12, 6, 11, 10, 5, 19, 15, 0, 1, 3, 9, 4, 17 ]
19250;-14109;[ 2, 16, 8, 14, 13, 7, 18, 12, 15, 5, 6, 10, 0, 1, 4, 3, 9, 19, 11, 17 ]
19287;-14081;[ 2, 16, 8, 14, 7, 18, 12, 13, 15, 5, 6, 10, 0, 1, 4, 3, 9, 19, 11, 17 ]
20199;-14072;[ 2, 16, 8, 14, 7, 18, 12, 13, 15, 5, 6, 10, 0, 4, 1, 3, 9, 19, 11, 17 ]
20236;-14066;[ 2, 16, 8, 14, 7, 18, 12, 13, 15, 5, 6, 10, 4, 0, 1, 3, 9, 19, 11, 17 ]
22673;-14063;[ 2, 16, 8, 14, 7, 12, 11, 18, 13, 0, 15, 5, 6, 10, 4, 19, 3, 1, 9, 17 ]
28253;-14046;[ 2, 16, 8, 14, 7, 12, 11, 18, 13, 0, 15, 5, 6, 10, 4, 3, 9, 19, 1, 17 ]
84664;-14033;[ 2, 16, 8, 14, 13, 7, 18, 12, 15, 5, 6, 0, 1, 3, 4, 17, 19, 11, 10, 9 ]
