seed: 891841720
19;-151560;[ 17, 18, 37, 11, 7, 28, 16, 8, 1, 10, 48, 36, 6, 14, 41, 23, 24, 47, 32, 0, 33, 4, 3, 30, 5, 13, 22, 40, 43, 26, 44, 20, 27, 12, 42, 29, 31, 21, 25, 19, 15, 49, 39, 34, 45, 38, 9, 2, 46, 35 ]
65;-145184;[ 18, 33, 37, 4, 11, 7, 28, 16, 8, 1, 10, 48, 36, 6, 14, 41, 23, 24, 47, 32, 0, 3, 30, 5, 13, 22, 40, 17, 42, 31, 34, 45, 38, 9, 43, 26, 44, 20, 27, 12, 29, 21, 25, 19, 15, 49, 39, 2, 46, 35 ]
94;-143597;[ 18, 33, 37, 29, 4, 11, 7, 28, 8, 1, 10, 48, 36, 6, 14, 41, 23, 24, 47, 32, 0, 3, 30, 16, 5, 13, 22, 49, 40, 17, 42, 31, 34, 45, 38, 9, 43, 26, 44, 20, 27, 12, 21, 25, 19, 15, 39, 2, 46, 35 ]
120;-143164;[ 18, 33, 37, 29, 4, 11, 7, 28, 8, 1, 10, 48, 36, 6, 14, 41, 23, 24, 47, 32, 0, 3, 30, 16, 5, 13, 22, 49, 40, 17, 42, 31, 34, 45, 38, 9, 43, 26, 44, 27, 12, 21, 46, 35, 20, 25, 19, 15, 39, 2 ]
137;-142082;[ 18, 33, 37, 29, 4, 11, 7, 28, 8, 1, 10, 48, 36, 6, 14, 41, 23, 24, 47, 0, 3, 32, 30, 16, 5, 13, 22, 49, 40, 17, 42, 31, 34, 45, 38, 9, 43, 26, 44, 27, 12, 21, 46, 35, 20, 25, 19, 15, 39, 2 ]
153;-139947;[ 18, 33, 37, 29, 4, 11, 7, 8, 1, 10, 48, 36, 6, 3, 41, 14, 23, 24, 47, 0, 32, 30, 16, 5, 13, 22, 49, 40, 17, 42, 31, 34, 45, 38, 9, 43, 28, 26, 44, 27, 12, 21, 46, 35, 20, 25, 19, 15, 39, 2 ]
164;-139883;[ 18, 33, 29, 4, 11, 7, 8, 1, 10, 48, 36, 6, 3, 41, 14, 23, 24, 37, 47, 0, 32, 30, 16, 5, 13, 22, 49, 40, 17, 42, 31, 34, 45, 38, 9, 43, 28, 26, 44, 27, 12, 21, 46, 35, 20, 25, 19, 15, 39, 2 ]
271;-138339;[ 37, 19, 11, 16, 18, 36, 2, 34, 10, 12, 15, 8, 41, 32, 0, 17, 13, 46, 3, 24, 7, 28, 5, 39, 23, 22, 33, 43, 42, 14, 26, 6, 20, 27, 44, 29, 31, 48, 38, 25, 47, 4, 1, 30, 49, 45, 9, 40, 21, 35 ]
368;-134067;[ 19, 18, 37, 16, 2, 11, 34, 10, 12, 15, 8, 36, 41, 32, 0, 17, 46, 3, 24, 7, 13, 28, 5, 39, 23, 22, 33, 14, 43, 26, 20, 6, 42, 29, 27, 31, 44, 48, 38, 25, 47, 4, 1, 30, 49, 45, 9, 40, 21, 35 ]
465;-132139;[ 19, 18, 37, 13, 16, 2, 34, 10, 12, 15, 36, 41, 0, 17, 46, 3, 24, 7, 11, 8, 32, 28, 39, 23, 22, 33, 5, 14, 43, 26, 20, 6, 42, 29, 27, 31, 44, 48, 38, 25, 47, 4, 1, 30, 49, 45, 9, 40, 21, 35 ]
