seed: 2680378043
23;-147172;[ 18, 25, 11, 33, 13, 42, 32, 14, 7, 24, 12, 37, 22, 23, 26, 41, 48, 29, 49, 30, 5, 38, 8, 3, 19, 4, 6, 17, 44, 0, 10, 45, 47, 43, 16, 20, 40, 39, 28, 21, 46, 2, 9, 15, 35, 27, 36, 1, 31, 34 ]
37;-146081;[ 18, 25, 11, 33, 13, 14, 7, 24, 12, 22, 23, 26, 41, 48, 29, 49, 30, 5, 38, 8, 3, 19, 4, 6, 17, 44, 0, 10, 45, 47, 43, 16, 20, 40, 39, 28, 21, 46, 2, 9, 37, 15, 35, 42, 27, 32, 36, 1, 31, 34 ]
59;-143240;[ 18, 25, 11, 33, 13, 14, 7, 24, 12, 22, 23, 26, 41, 37, 15, 35, 27, 36, 31, 34, 48, 29, 49, 30, 5, 38, 8, 3, 19, 4, 6, 17, 44, 0, 10, 45, 47, 43, 16, 20, 40, 39, 28, 21, 46, 2, 9, 42, 32, 1 ]
74;-142154;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 26, 41, 37, 15, 35, 27, 36, 31, 20, 34, 48, 29, 40, 49, 30, 5, 33, 38, 8, 19, 4, 6, 17, 44, 0, 10, 45, 47, 43, 16, 39, 28, 21, 3, 46, 2, 9, 42, 32, 1 ]
84;-142149;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 26, 37, 15, 35, 27, 36, 31, 20, 34, 41, 48, 29, 40, 49, 30, 5, 33, 38, 8, 19, 4, 6, 17, 44, 0, 10, 45, 47, 43, 16, 39, 28, 21, 3, 46, 2, 9, 42, 32, 1 ]
94;-141968;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 34, 41, 48, 29, 40, 49, 30, 5, 33, 38, 8, 19, 26, 4, 6, 37, 17, 44, 0, 10, 45, 47, 43, 16, 39, 28, 21, 3, 46, 2, 9, 42, 32, 1 ]
111;-141418;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 34, 41, 48, 29, 40, 49, 30, 5, 33, 38, 8, 19, 26, 4, 6, 37, 17, 44, 0, 10, 45, 39, 28, 21, 3, 46, 47, 2, 43, 16, 9, 42, 32, 1 ]
120;-141362;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 34, 41, 48, 29, 40, 49, 16, 9, 30, 5, 33, 38, 8, 19, 26, 4, 6, 37, 17, 44, 0, 10, 45, 39, 28, 21, 3, 46, 47, 2, 43, 42, 32, 1 ]
126;-140154;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 41, 48, 29, 40, 49, 16, 34, 9, 30, 5, 33, 38, 8, 19, 26, 4, 6, 37, 17, 44, 0, 10, 45, 39, 28, 21, 3, 46, 47, 2, 43, 42, 32, 1 ]
146;-139608;[ 18, 25, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 41, 48, 29, 40, 49, 16, 34, 9, 30, 5, 33, 19, 26, 4, 38, 6, 8, 37, 17, 44, 0, 10, 45, 39, 28, 21, 3, 46, 47, 2, 43, 42, 32, 1 ]
151;-138627;[ 18, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 41, 48, 29, 40, 49, 16, 34, 9, 30, 5, 33, 19, 26, 4, 38, 6, 8, 37, 17, 44, 0, 10, 25, 45, 39, 28, 21, 3, 46, 47, 2, 43, 42, 32, 1 ]
164;-138597;[ 18, 11, 13, 14, 7, 24, 12, 22, 23, 15, 35, 27, 36, 31, 20, 41, 48, 29, 40, 49, 16, 34, 9, 30, 5, 33, 19, 26, 4, 38, 6, 8, 37, 0, 10, 25, 45, 39, 28, 21, 3, 17, 44, 46, 47, 2, 43, 42, 32, 1 ]
210;-135892;[ 11, 13, 7, 24, 22, 23, 15, 35, 20, 46, 18, 14, 12, 27, 36, 31, 41, 48, 29, 40, 49, 16, 34, 9, 30, 5, 33, 19, 26, 4, 38, 6, 8, 37, 0, 10, 25, 45, 39, 28, 21, 3, 17, 44, 47, 2, 43, 42, 32, 1 ]
239;-135572;[ 11, 13, 7, 24, 22, 23, 15, 35, 20, 46, 18, 14, 12, 27, 36, 31, 41, 48, 29, 40, 49, 16, 34, 9, 30, 5, 33, 26, 4, 38, 6, 8, 37, 0, 10, 25, 3, 45, 39, 19, 28, 21, 17, 44, 47, 2, 43, 42, 32, 1 ]
449;-135554;[ 27, 35, 18, 11, 25, 1, 3, 36, 8, 23, 26, 32, 39, 4, 13, 48, 37, 12, 7, 22, 31, 17, 29, 20, 14, 24, 44, 42, 19, 34, 6, 33, 16, 49, 47, 43, 30, 9, 40, 46, 21, 41, 38, 0, 45, 28, 5, 10, 2, 15 ]
546;-130954;[ 27, 35, 18, 11, 14, 7, 25, 24, 1, 3, 36, 23, 26, 32, 48, 39, 4, 13, 8, 19, 12, 22, 31, 6, 17, 29, 20, 44, 0, 10, 42, 47, 43, 40, 34, 33, 16, 2, 9, 49, 37, 30, 15, 46, 21, 41, 38, 45, 28, 5 ]
