seed: 2452113554
33;-113300;[ 16, 2, 1, 48, 0, 29, 38, 12, 17, 34, 14, 11, 24, 41, 30, 7, 22, 44, 36, 33, 3, 25, 8, 5, 4, 19, 47, 10, 49, 39, 13, 15, 26, 32, 42, 40, 45, 46, 27, 21, 31, 37, 35, 9, 6, 23, 18, 43, 20, 28 ]
53;-111850;[ 16, 41, 2, 1, 30, 48, 0, 29, 38, 12, 17, 34, 14, 11, 24, 7, 22, 44, 36, 33, 3, 25, 8, 4, 19, 47, 13, 10, 49, 39, 46, 15, 26, 27, 32, 42, 40, 45, 21, 31, 37, 35, 9, 6, 23, 18, 43, 5, 20, 28 ]
62;-108088;[ 25, 16, 41, 1, 30, 48, 0, 29, 12, 17, 34, 14, 11, 24, 7, 22, 44, 36, 33, 3, 38, 8, 4, 19, 47, 13, 10, 49, 39, 46, 15, 26, 27, 32, 42, 40, 45, 2, 21, 31, 37, 35, 9, 6, 23, 18, 43, 5, 20, 28 ]
79;-105101;[ 25, 16, 41, 1, 30, 48, 0, 29, 12, 17, 27, 34, 14, 11, 18, 24, 43, 5, 20, 28, 7, 22, 44, 36, 8, 4, 19, 47, 13, 10, 49, 39, 21, 46, 15, 26, 32, 42, 40, 45, 2, 31, 37, 35, 9, 6, 23, 33, 3, 38 ]
183;-103672;[ 16, 25, 17, 41, 30, 48, 22, 5, 24, 0, 29, 12, 27, 4, 32, 40, 38, 43, 36, 3, 14, 34, 8, 33, 7, 37, 10, 39, 35, 9, 47, 23, 1, 20, 49, 13, 15, 26, 11, 42, 19, 44, 2, 6, 45, 46, 18, 21, 31, 28 ]
280;-101258;[ 16, 25, 1, 17, 41, 22, 5, 24, 0, 29, 12, 48, 27, 4, 32, 30, 40, 38, 3, 36, 14, 34, 8, 33, 7, 37, 10, 19, 39, 35, 9, 47, 23, 20, 49, 13, 26, 15, 45, 11, 42, 44, 2, 6, 18, 43, 46, 21, 31, 28 ]
377;-100622;[ 1, 16, 25, 17, 41, 22, 19, 5, 24, 0, 29, 12, 48, 27, 32, 30, 40, 38, 3, 36, 14, 34, 8, 33, 4, 7, 37, 10, 39, 35, 9, 47, 23, 42, 20, 49, 13, 26, 15, 45, 11, 21, 31, 44, 2, 6, 43, 18, 46, 28 ]
474;-99384;[ 1, 16, 25, 17, 41, 22, 19, 5, 24, 0, 29, 12, 48, 27, 32, 30, 40, 38, 3, 7, 36, 14, 34, 8, 33, 37, 10, 4, 39, 35, 9, 47, 23, 42, 20, 13, 26, 15, 45, 11, 21, 31, 44, 2, 6, 49, 43, 18, 46, 28 ]
571;-98923;[ 25, 1, 16, 17, 41, 22, 19, 5, 24, 0, 29, 12, 48, 27, 32, 30, 40, 38, 3, 7, 36, 14, 34, 8, 33, 37, 10, 4, 39, 35, 9, 47, 23, 42, 20, 13, 26, 15, 45, 11, 21, 31, 44, 2, 6, 49, 43, 18, 46, 28 ]
587;-98863;[ 20, 25, 1, 16, 17, 41, 22, 19, 5, 24, 0, 29, 12, 48, 27, 32, 30, 40, 38, 3, 7, 36, 14, 34, 8, 33, 37, 10, 4, 39, 35, 9, 23, 42, 13, 26, 47, 15, 45, 11, 21, 31, 44, 2, 6, 49, 43, 18, 46, 28 ]
