seed: 3474844587
7;-38175;[ 9, 2, 17, 7, 18, 12, 14, 3, 8, 11, 5, 0, 13, 19, 1, 10, 6, 16, 4, 15 ]
27;-38030;[ 9, 2, 17, 7, 18, 12, 14, 3, 8, 11, 19, 1, 5, 0, 13, 10, 16, 6, 4, 15 ]
34;-37986;[ 9, 2, 17, 7, 18, 12, 14, 3, 8, 11, 19, 5, 1, 0, 10, 13, 16, 6, 4, 15 ]
46;-37717;[ 9, 2, 17, 7, 8, 18, 12, 14, 3, 11, 10, 19, 5, 1, 0, 13, 16, 6, 4, 15 ]
126;-36701;[ 9, 17, 7, 8, 18, 10, 2, 12, 14, 13, 4, 19, 1, 6, 16, 3, 5, 15, 11, 0 ]
163;-36448;[ 9, 17, 7, 8, 18, 10, 13, 4, 2, 12, 14, 19, 1, 5, 6, 16, 3, 0, 15, 11 ]
275;-35223;[ 9, 16, 8, 15, 3, 10, 5, 2, 11, 6, 0, 7, 12, 14, 13, 19, 18, 1, 4, 17 ]
312;-35033;[ 9, 16, 8, 3, 15, 10, 5, 2, 11, 6, 0, 7, 13, 12, 14, 19, 18, 1, 4, 17 ]
349;-34789;[ 9, 16, 8, 3, 14, 15, 10, 5, 2, 11, 6, 7, 13, 12, 19, 18, 1, 4, 17, 0 ]
386;-34328;[ 9, 16, 8, 3, 14, 13, 4, 15, 10, 5, 2, 11, 6, 7, 12, 19, 18, 1, 17, 0 ]
423;-34314;[ 9, 16, 8, 3, 14, 13, 4, 15, 10, 5, 2, 11, 6, 7, 0, 12, 1, 19, 18, 17 ]
801;-34307;[ 9, 16, 3, 8, 18, 10, 14, 4, 6, 19, 1, 5, 13, 11, 15, 12, 2, 7, 17, 0 ]
838;-34231;[ 9, 16, 3, 8, 18, 10, 14, 4, 6, 19, 1, 5, 13, 11, 15, 12, 7, 2, 0, 17 ]
875;-33924;[ 9, 16, 8, 3, 10, 14, 4, 19, 1, 5, 13, 11, 15, 12, 6, 7, 2, 0, 18, 17 ]
912;-33821;[ 9, 16, 8, 3, 10, 14, 4, 19, 5, 13, 11, 15, 12, 6, 7, 2, 0, 18, 17, 1 ]
1440;-33812;[ 16, 9, 8, 5, 6, 14, 18, 13, 2, 3, 11, 12, 10, 7, 1, 4, 19, 17, 0, 15 ]
1477;-33752;[ 16, 9, 8, 5, 6, 14, 18, 13, 2, 3, 11, 12, 10, 7, 1, 4, 19, 0, 17, 15 ]
1548;-33728;[ 16, 9, 8, 5, 6, 14, 18, 13, 2, 3, 11, 12, 10, 19, 7, 1, 4, 0, 17, 15 ]
1851;-33583;[ 16, 9, 5, 14, 4, 3, 10, 8, 2, 19, 13, 11, 15, 6, 18, 12, 0, 1, 7, 17 ]
3053;-33516;[ 16, 9, 10, 5, 14, 4, 19, 3, 2, 8, 6, 13, 15, 11, 12, 7, 1, 18, 0, 17 ]
3484;-33304;[ 16, 9, 10, 5, 14, 4, 19, 3, 2, 8, 6, 13, 18, 11, 12, 7, 1, 15, 0, 17 ]
7536;-33300;[ 9, 5, 14, 16, 3, 10, 8, 19, 13, 11, 15, 6, 2, 18, 1, 0, 4, 12, 7, 17 ]
13608;-33259;[ 11, 8, 16, 3, 10, 5, 14, 13, 4, 19, 9, 6, 7, 2, 18, 1, 12, 15, 0, 17 ]
13719;-33219;[ 11, 8, 16, 3, 10, 5, 14, 13, 4, 19, 9, 6, 2, 18, 1, 7, 12, 15, 0, 17 ]
18710;-33172;[ 16, 9, 10, 3, 5, 14, 13, 11, 4, 8, 6, 2, 18, 12, 1, 19, 7, 15, 0, 17 ]
18929;-33137;[ 16, 9, 10, 3, 5, 14, 13, 11, 4, 8, 6, 2, 18, 1, 19, 7, 12, 15, 0, 17 ]
18999;-33118;[ 16, 9, 10, 3, 5, 14, 13, 11, 4, 8, 6, 18, 1, 2, 19, 7, 12, 15, 0, 17 ]
32490;-33117;[ 9, 8, 16, 3, 10, 5, 14, 13, 4, 18, 11, 12, 6, 1, 2, 19, 7, 15, 0, 17 ]
37898;-33077;[ 16, 9, 10, 3, 5, 14, 13, 11, 8, 6, 18, 12, 2, 4, 19, 7, 1, 15, 0, 17 ]
46641;-32922;[ 9, 5, 14, 16, 3, 10, 6, 13, 8, 18, 11, 12, 2, 4, 19, 7, 1, 15, 0, 17 ]
