seed: 1992550776
8;-17975;[ 3, 14, 1, 9, 16, 10, 11, 8, 12, 19, 5, 17, 18, 2, 6, 4, 15, 7, 0, 13 ]
12;-17962;[ 3, 14, 1, 9, 16, 11, 10, 8, 12, 19, 5, 17, 18, 2, 6, 4, 15, 7, 0, 13 ]
23;-17593;[ 3, 14, 7, 11, 1, 0, 9, 16, 10, 8, 12, 19, 5, 17, 18, 2, 6, 4, 15, 13 ]
30;-17146;[ 9, 1, 15, 11, 7, 0, 3, 17, 18, 19, 8, 5, 12, 6, 10, 14, 16, 2, 13, 4 ]
67;-15502;[ 10, 9, 11, 1, 0, 6, 17, 18, 3, 14, 19, 8, 15, 5, 12, 7, 16, 2, 13, 4 ]
104;-15022;[ 10, 9, 11, 1, 0, 18, 3, 14, 15, 17, 8, 12, 6, 19, 5, 16, 7, 2, 4, 13 ]
141;-14989;[ 10, 9, 11, 1, 0, 3, 14, 15, 17, 8, 12, 18, 6, 19, 5, 16, 7, 2, 4, 13 ]
178;-14962;[ 10, 9, 1, 0, 3, 14, 11, 15, 17, 8, 12, 18, 6, 19, 5, 16, 7, 2, 4, 13 ]
193;-14788;[ 10, 9, 1, 0, 14, 11, 3, 15, 17, 8, 12, 18, 6, 19, 5, 16, 7, 2, 4, 13 ]
384;-14513;[ 10, 6, 5, 1, 0, 9, 18, 14, 11, 17, 15, 3, 13, 8, 16, 19, 4, 12, 2, 7 ]
421;-14156;[ 10, 6, 5, 9, 1, 0, 18, 14, 11, 3, 15, 17, 13, 8, 16, 12, 4, 19, 7, 2 ]
425;-14155;[ 10, 6, 5, 9, 1, 0, 18, 14, 11, 3, 15, 17, 13, 8, 16, 12, 4, 19, 2, 7 ]
690;-14147;[ 10, 6, 5, 9, 1, 0, 18, 14, 11, 15, 17, 3, 13, 8, 16, 12, 4, 19, 7, 2 ]
727;-14088;[ 10, 6, 5, 9, 1, 0, 18, 14, 11, 15, 17, 8, 3, 13, 16, 12, 4, 19, 2, 7 ]
916;-13902;[ 10, 8, 15, 0, 6, 9, 18, 11, 14, 19, 16, 5, 3, 1, 17, 12, 4, 13, 7, 2 ]
953;-13825;[ 10, 8, 15, 0, 6, 9, 11, 18, 14, 19, 16, 5, 3, 1, 17, 12, 4, 13, 7, 2 ]
990;-13779;[ 10, 6, 8, 15, 0, 9, 11, 18, 14, 19, 16, 5, 3, 1, 17, 12, 4, 13, 2, 7 ]
1027;-13675;[ 10, 6, 8, 4, 15, 0, 9, 11, 18, 14, 19, 16, 5, 3, 1, 17, 12, 13, 2, 7 ]
1064;-13614;[ 10, 6, 8, 4, 15, 0, 11, 9, 18, 14, 19, 16, 5, 3, 1, 17, 12, 13, 2, 7 ]
1818;-13602;[ 10, 6, 15, 5, 8, 0, 18, 14, 11, 16, 4, 1, 3, 9, 17, 19, 12, 13, 2, 7 ]
2523;-13540;[ 10, 4, 8, 15, 11, 6, 17, 19, 16, 18, 14, 0, 1, 7, 3, 13, 12, 5, 9, 2 ]
2560;-13499;[ 10, 4, 8, 15, 17, 11, 6, 19, 16, 18, 14, 0, 1, 7, 3, 13, 12, 5, 9, 2 ]
2597;-13393;[ 10, 4, 8, 15, 17, 11, 6, 16, 18, 14, 0, 1, 7, 3, 19, 12, 5, 9, 13, 2 ]
2671;-13329;[ 10, 6, 4, 8, 15, 17, 11, 16, 18, 14, 0, 1, 7, 3, 19, 12, 5, 9, 13, 2 ]
3113;-13220;[ 10, 11, 15, 4, 8, 14, 16, 6, 17, 1, 0, 18, 19, 12, 5, 9, 13, 2, 3, 7 ]
4593;-13162;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 12, 5, 9, 16, 1, 17, 13, 7, 3, 2 ]
4630;-13101;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 12, 5, 9, 1, 17, 13, 7, 3, 16, 2 ]
11787;-13093;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 16, 9, 19, 12, 17, 1, 5, 7, 3, 13, 2 ]
12306;-13091;[ 10, 6, 15, 4, 14, 8, 0, 18, 19, 11, 12, 17, 9, 13, 16, 5, 3, 1, 7, 2 ]
12343;-13068;[ 10, 6, 15, 4, 11, 14, 8, 0, 18, 19, 12, 17, 9, 13, 16, 5, 3, 1, 7, 2 ]
12491;-13034;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 12, 17, 9, 13, 16, 5, 3, 1, 7, 2 ]
12908;-13019;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 12, 17, 16, 5, 9, 13, 2, 1, 3, 7 ]
12945;-12985;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 12, 17, 16, 5, 9, 13, 2, 7, 3, 1 ]
13056;-12983;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 12, 17, 16, 5, 9, 13, 2, 3, 1, 7 ]
27288;-12971;[ 10, 6, 15, 4, 14, 8, 0, 18, 19, 16, 11, 5, 17, 12, 9, 13, 7, 3, 1, 2 ]
27355;-12968;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 16, 5, 17, 12, 9, 13, 7, 3, 1, 2 ]
102201;-12950;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 16, 5, 9, 13, 12, 17, 1, 7, 3, 2 ]
102238;-12943;[ 10, 6, 15, 4, 14, 8, 0, 11, 18, 19, 16, 5, 9, 13, 12, 17, 1, 7, 2, 3 ]
