seed: 2862856221
16;-38504;[ 19, 3, 13, 11, 12, 5, 9, 17, 4, 0, 6, 1, 10, 2, 16, 15, 8, 18, 14, 7 ]
20;-37906;[ 12, 5, 9, 17, 4, 0, 6, 19, 3, 13, 11, 1, 10, 2, 16, 15, 8, 18, 14, 7 ]
24;-36991;[ 12, 5, 17, 4, 0, 6, 9, 19, 3, 13, 11, 1, 10, 2, 16, 15, 8, 18, 14, 7 ]
30;-36317;[ 12, 5, 17, 4, 0, 11, 6, 9, 19, 3, 13, 1, 10, 2, 16, 15, 8, 18, 14, 7 ]
36;-36204;[ 12, 5, 17, 4, 13, 0, 11, 6, 9, 19, 3, 1, 10, 2, 16, 15, 8, 18, 14, 7 ]
42;-35840;[ 12, 5, 17, 4, 13, 0, 11, 1, 6, 9, 19, 3, 2, 16, 15, 8, 10, 18, 14, 7 ]
84;-34072;[ 13, 12, 5, 10, 4, 7, 3, 2, 1, 17, 0, 16, 6, 8, 19, 9, 15, 14, 18, 11 ]
121;-33557;[ 13, 12, 5, 10, 7, 3, 4, 2, 1, 17, 0, 16, 6, 8, 19, 9, 15, 14, 18, 11 ]
158;-33312;[ 13, 12, 5, 10, 7, 3, 4, 2, 1, 11, 17, 0, 16, 6, 19, 9, 15, 14, 8, 18 ]
195;-33224;[ 13, 10, 12, 5, 17, 7, 4, 3, 2, 1, 0, 16, 6, 19, 11, 9, 15, 14, 8, 18 ]
232;-33066;[ 13, 10, 12, 5, 17, 7, 4, 19, 3, 2, 1, 0, 6, 16, 11, 9, 8, 15, 14, 18 ]
269;-33016;[ 13, 10, 12, 5, 17, 7, 4, 19, 11, 2, 1, 0, 3, 6, 16, 9, 8, 15, 14, 18 ]
306;-32725;[ 13, 10, 12, 5, 17, 7, 4, 19, 15, 11, 2, 1, 0, 3, 6, 16, 9, 8, 14, 18 ]
495;-32612;[ 13, 7, 12, 4, 1, 3, 15, 5, 10, 19, 17, 2, 16, 11, 0, 18, 8, 9, 6, 14 ]
532;-32522;[ 13, 7, 12, 4, 1, 3, 15, 5, 10, 19, 17, 2, 16, 11, 0, 18, 9, 8, 14, 6 ]
569;-32514;[ 13, 7, 12, 4, 1, 3, 15, 5, 10, 19, 17, 2, 16, 11, 0, 6, 18, 9, 8, 14 ]
1052;-32159;[ 13, 7, 12, 15, 5, 10, 17, 3, 4, 2, 1, 0, 16, 11, 19, 6, 9, 14, 8, 18 ]
1089;-32141;[ 13, 7, 12, 15, 5, 10, 17, 3, 4, 2, 1, 0, 16, 11, 19, 6, 9, 8, 18, 14 ]
1126;-32088;[ 13, 7, 12, 15, 5, 10, 17, 3, 4, 2, 1, 16, 11, 0, 19, 6, 9, 8, 18, 14 ]
1163;-32050;[ 13, 7, 12, 15, 5, 10, 19, 17, 3, 4, 2, 1, 16, 11, 0, 6, 9, 14, 8, 18 ]
1497;-32035;[ 13, 7, 12, 15, 3, 5, 10, 19, 17, 4, 2, 16, 1, 0, 11, 6, 9, 8, 18, 14 ]
1800;-31796;[ 13, 15, 10, 7, 12, 4, 1, 3, 5, 19, 2, 17, 16, 11, 0, 6, 18, 9, 8, 14 ]
8020;-31774;[ 13, 7, 12, 15, 3, 5, 10, 19, 1, 4, 2, 17, 16, 11, 0, 14, 6, 9, 8, 18 ]
45664;-31751;[ 13, 7, 12, 15, 10, 1, 5, 17, 3, 4, 2, 16, 11, 19, 14, 0, 6, 18, 9, 8 ]
45701;-31735;[ 13, 7, 12, 15, 10, 1, 5, 17, 3, 4, 2, 16, 11, 19, 14, 0, 6, 9, 8, 18 ]
45810;-31715;[ 13, 7, 12, 15, 10, 1, 5, 17, 3, 4, 2, 16, 11, 0, 19, 14, 6, 9, 8, 18 ]
52180;-31661;[ 13, 7, 12, 5, 10, 1, 17, 15, 3, 4, 2, 16, 11, 0, 19, 14, 6, 9, 8, 18 ]
