seed: 3881507562
14;-37213;[ 17, 0, 2, 1, 12, 3, 9, 15, 14, 10, 8, 13, 7, 16, 5, 6, 11, 19, 4, 18 ]
20;-37114;[ 17, 0, 2, 1, 12, 3, 15, 14, 9, 10, 8, 13, 7, 16, 5, 6, 11, 19, 4, 18 ]
100;-36859;[ 17, 0, 11, 16, 14, 6, 10, 7, 2, 1, 3, 12, 9, 15, 8, 13, 19, 5, 4, 18 ]
137;-36650;[ 17, 0, 11, 16, 14, 6, 10, 7, 2, 1, 3, 12, 9, 15, 5, 8, 13, 19, 18, 4 ]
326;-35907;[ 3, 1, 11, 7, 16, 13, 8, 14, 17, 5, 12, 9, 6, 2, 18, 10, 0, 19, 4, 15 ]
363;-35751;[ 3, 1, 7, 16, 11, 13, 8, 14, 17, 5, 12, 9, 15, 6, 2, 18, 10, 0, 19, 4 ]
400;-35739;[ 1, 3, 7, 16, 11, 13, 8, 14, 17, 5, 12, 9, 15, 6, 2, 18, 10, 0, 19, 4 ]
437;-35718;[ 1, 3, 7, 16, 11, 13, 8, 14, 17, 5, 12, 9, 6, 2, 18, 10, 0, 19, 15, 4 ]
474;-35351;[ 1, 7, 3, 16, 11, 13, 8, 14, 17, 5, 12, 9, 6, 2, 18, 10, 19, 0, 15, 4 ]
854;-35231;[ 3, 1, 13, 7, 16, 19, 12, 0, 11, 2, 8, 5, 17, 14, 10, 9, 18, 6, 15, 4 ]
891;-34803;[ 1, 3, 13, 7, 16, 19, 12, 0, 11, 2, 8, 6, 18, 5, 10, 17, 14, 9, 15, 4 ]
1785;-34715;[ 1, 3, 11, 7, 19, 12, 10, 8, 16, 15, 5, 13, 17, 2, 6, 18, 0, 14, 9, 4 ]
2008;-34651;[ 1, 13, 19, 3, 17, 7, 0, 11, 16, 6, 2, 10, 5, 12, 8, 15, 14, 9, 18, 4 ]
2082;-34647;[ 1, 13, 19, 3, 17, 7, 0, 11, 16, 6, 2, 10, 5, 12, 8, 15, 14, 18, 9, 4 ]
2713;-34490;[ 1, 19, 13, 3, 17, 7, 0, 11, 16, 6, 10, 5, 2, 18, 12, 15, 14, 9, 8, 4 ]
3049;-34481;[ 1, 19, 13, 7, 3, 16, 0, 11, 2, 8, 17, 5, 6, 10, 18, 15, 14, 12, 9, 4 ]
6165;-34453;[ 1, 19, 7, 3, 16, 13, 11, 17, 10, 0, 15, 5, 8, 6, 2, 18, 12, 14, 9, 4 ]
10197;-34436;[ 1, 19, 3, 7, 16, 13, 11, 17, 10, 0, 15, 5, 8, 6, 2, 18, 12, 14, 9, 4 ]
11646;-34372;[ 1, 19, 13, 7, 3, 17, 0, 11, 16, 15, 5, 10, 12, 9, 6, 2, 18, 8, 14, 4 ]
11720;-34170;[ 1, 19, 13, 7, 3, 17, 0, 11, 6, 10, 18, 16, 15, 5, 12, 9, 2, 14, 8, 4 ]
11831;-34074;[ 1, 19, 13, 7, 3, 17, 0, 11, 6, 10, 2, 18, 16, 15, 5, 12, 9, 14, 8, 4 ]
23469;-33964;[ 1, 19, 13, 7, 3, 6, 10, 0, 11, 2, 8, 17, 5, 18, 16, 15, 14, 12, 9, 4 ]
45582;-33932;[ 1, 19, 13, 7, 3, 6, 10, 0, 11, 2, 8, 15, 5, 18, 16, 14, 12, 17, 9, 4 ]
58768;-33920;[ 1, 19, 13, 7, 3, 6, 10, 0, 11, 2, 18, 16, 15, 5, 8, 14, 12, 17, 9, 4 ]
