seed: 2111525253
11;-148380;[ 0, 49, 40, 32, 20, 25, 24, 31, 12, 42, 29, 8, 15, 13, 46, 34, 38, 44, 35, 37, 11, 48, 43, 21, 3, 9, 14, 2, 5, 4, 33, 27, 18, 19, 30, 39, 7, 22, 45, 10, 16, 6, 23, 17, 36, 47, 26, 28, 1, 41 ]
27;-147866;[ 0, 49, 40, 32, 7, 20, 25, 24, 31, 12, 42, 29, 8, 15, 13, 46, 34, 38, 44, 35, 37, 11, 48, 43, 21, 3, 9, 14, 5, 4, 33, 27, 18, 19, 30, 39, 2, 22, 45, 10, 16, 6, 23, 17, 36, 47, 26, 28, 1, 41 ]
43;-145567;[ 42, 0, 49, 40, 32, 7, 20, 25, 24, 13, 31, 12, 46, 15, 29, 8, 34, 38, 44, 35, 37, 11, 48, 43, 21, 3, 9, 14, 5, 4, 33, 27, 18, 19, 30, 39, 2, 22, 45, 10, 16, 6, 23, 17, 36, 47, 26, 28, 1, 41 ]
53;-143717;[ 22, 45, 10, 16, 6, 42, 0, 49, 40, 32, 7, 20, 25, 24, 13, 31, 12, 46, 15, 29, 8, 34, 38, 44, 35, 37, 11, 48, 43, 21, 3, 9, 14, 36, 5, 4, 33, 27, 18, 19, 30, 39, 2, 23, 17, 47, 26, 28, 1, 41 ]
62;-143533;[ 22, 45, 10, 16, 6, 42, 0, 49, 40, 32, 7, 20, 25, 24, 13, 31, 12, 46, 15, 29, 8, 34, 38, 44, 35, 37, 11, 48, 43, 21, 3, 9, 14, 36, 5, 4, 33, 27, 19, 30, 39, 2, 23, 17, 47, 26, 18, 28, 1, 41 ]
72;-143430;[ 22, 45, 31, 10, 12, 46, 15, 29, 8, 34, 38, 16, 6, 42, 0, 49, 40, 32, 7, 20, 25, 24, 13, 44, 35, 37, 11, 48, 43, 21, 3, 9, 14, 36, 5, 4, 33, 27, 19, 30, 39, 2, 23, 17, 47, 26, 18, 28, 1, 41 ]
90;-139922;[ 22, 3, 45, 31, 10, 12, 46, 15, 29, 8, 25, 34, 38, 16, 6, 42, 0, 49, 40, 32, 7, 20, 24, 13, 44, 35, 37, 11, 48, 43, 21, 9, 14, 36, 5, 4, 33, 27, 19, 30, 2, 23, 17, 47, 26, 39, 18, 28, 1, 41 ]
105;-139821;[ 22, 3, 45, 31, 10, 12, 46, 15, 29, 8, 25, 34, 38, 16, 6, 42, 0, 49, 40, 32, 7, 20, 24, 13, 44, 37, 11, 48, 43, 21, 9, 14, 36, 5, 4, 35, 33, 27, 2, 19, 30, 23, 17, 47, 26, 39, 18, 28, 1, 41 ]
154;-137188;[ 22, 3, 45, 31, 10, 12, 29, 8, 15, 25, 34, 38, 16, 40, 20, 13, 44, 37, 43, 21, 9, 14, 42, 6, 0, 49, 24, 11, 48, 41, 36, 5, 4, 35, 33, 27, 2, 32, 7, 23, 17, 47, 26, 46, 39, 18, 28, 1, 19, 30 ]
649;-136273;[ 10, 40, 34, 22, 20, 45, 25, 24, 32, 9, 12, 42, 8, 16, 46, 38, 44, 0, 15, 31, 35, 37, 21, 43, 3, 14, 11, 48, 4, 33, 41, 27, 29, 18, 5, 30, 49, 2, 19, 13, 23, 6, 17, 39, 1, 26, 7, 36, 28, 47 ]
