seed: 2202151276
47;-318772;[ 24, 76, 63, 3, 69, 15, 6, 22, 51, 77, 98, 73, 62, 43, 10, 9, 47, 45, 2, 91, 80, 30, 79, 36, 89, 13, 34, 96, 19, 18, 78, 50, 95, 48, 87, 14, 46, 39, 59, 53, 40, 66, 4, 97, 57, 44, 55, 65, 70, 16, 68, 0, 88, 92, 49, 64, 37, 54, 21, 20, 61, 8, 29, 56, 60, 81, 31, 41, 74, 1, 84, 86, 99, 17, 83, 26, 38, 11, 5, 25, 27, 7, 93, 90, 58, 82, 35, 72, 42, 23, 33, 75, 52, 12, 28, 71, 94, 85, 32, 67 ]
93;-308291;[ 76, 63, 3, 69, 15, 6, 22, 51, 91, 77, 98, 73, 21, 10, 9, 47, 5, 80, 30, 45, 79, 36, 2, 89, 62, 13, 34, 43, 96, 19, 18, 78, 50, 95, 87, 14, 46, 39, 59, 53, 40, 66, 4, 97, 57, 44, 55, 65, 70, 16, 68, 0, 88, 92, 26, 49, 64, 37, 54, 20, 61, 8, 29, 56, 60, 24, 81, 31, 1, 84, 86, 99, 17, 83, 48, 41, 74, 38, 11, 25, 27, 7, 93, 90, 58, 82, 35, 72, 42, 23, 33, 75, 52, 12, 28, 71, 94, 85, 32, 67 ]
144;-296056;[ 76, 63, 3, 22, 51, 91, 77, 98, 73, 21, 10, 9, 47, 5, 80, 30, 45, 79, 36, 2, 89, 52, 35, 62, 72, 12, 42, 13, 34, 43, 96, 19, 18, 78, 17, 50, 95, 87, 14, 46, 39, 61, 59, 56, 60, 53, 40, 66, 4, 97, 57, 44, 70, 16, 68, 0, 88, 92, 26, 49, 8, 29, 24, 81, 31, 1, 84, 69, 15, 6, 37, 86, 54, 65, 20, 99, 83, 48, 41, 74, 38, 11, 25, 27, 7, 93, 90, 58, 55, 82, 23, 33, 75, 28, 71, 64, 94, 85, 32, 67 ]
190;-288763;[ 76, 63, 3, 91, 21, 10, 9, 47, 5, 80, 30, 45, 79, 36, 2, 89, 52, 35, 62, 72, 12, 42, 13, 34, 43, 96, 19, 18, 78, 17, 50, 73, 95, 14, 46, 39, 61, 59, 56, 60, 53, 40, 66, 4, 97, 57, 44, 70, 16, 68, 0, 88, 92, 26, 49, 8, 29, 24, 81, 31, 1, 84, 15, 6, 37, 86, 54, 65, 20, 99, 83, 48, 41, 74, 38, 11, 25, 27, 7, 93, 90, 58, 69, 22, 51, 77, 98, 55, 82, 23, 33, 75, 28, 71, 64, 94, 85, 87, 32, 67 ]
224;-285851;[ 76, 63, 17, 3, 91, 21, 10, 9, 47, 5, 80, 30, 45, 79, 36, 2, 89, 52, 35, 62, 72, 12, 42, 13, 34, 53, 40, 96, 19, 18, 78, 50, 73, 95, 14, 46, 39, 61, 59, 56, 60, 66, 4, 97, 57, 44, 70, 16, 68, 0, 88, 92, 26, 49, 8, 29, 24, 81, 31, 1, 84, 15, 6, 37, 86, 54, 65, 20, 99, 83, 48, 41, 74, 38, 11, 25, 27, 7, 90, 58, 69, 22, 51, 77, 98, 93, 55, 82, 23, 33, 43, 75, 28, 71, 64, 94, 85, 87, 32, 67 ]
256;-285378;[ 76, 63, 17, 3, 91, 21, 10, 9, 47, 5, 30, 45, 79, 36, 2, 89, 52, 35, 62, 72, 12, 42, 13, 34, 53, 40, 96, 19, 18, 78, 73, 80, 95, 14, 46, 39, 61, 59, 56, 60, 66, 4, 97, 44, 70, 16, 68, 0, 88, 50, 92, 26, 49, 8, 29, 24, 81, 31, 1, 84, 15, 6, 37, 86, 54, 65, 57, 20, 99, 83, 48, 41, 74, 38, 11, 25, 27, 7, 90, 58, 69, 22, 51, 77, 98, 93, 55, 82, 23, 33, 43, 75, 28, 71, 64, 94, 85, 87, 32, 67 ]
300;-279710;[ 76, 63, 17, 3, 91, 21, 10, 73, 9, 5, 95, 34, 30, 45, 79, 2, 89, 52, 35, 62, 72, 12, 42, 13, 53, 40, 96, 19, 18, 78, 80, 14, 46, 39, 61, 59, 60, 66, 4, 97, 44, 70, 16, 41, 74, 38, 11, 27, 7, 68, 0, 88, 50, 92, 26, 49, 8, 29, 24, 81, 31, 1, 84, 47, 15, 6, 37, 86, 54, 65, 57, 20, 99, 83, 48, 36, 25, 90, 58, 69, 22, 51, 77, 98, 93, 55, 56, 82, 23, 33, 43, 75, 28, 71, 64, 94, 85, 87, 32, 67 ]
335;-278600;[ 76, 63, 17, 3, 91, 21, 10, 73, 9, 5, 95, 34, 30, 45, 79, 2, 67, 62, 72, 12, 42, 13, 53, 18, 78, 80, 89, 52, 14, 35, 46, 39, 61, 59, 60, 66, 4, 97, 44, 70, 16, 41, 74, 38, 11, 27, 7, 68, 0, 88, 50, 92, 26, 49, 8, 29, 47, 24, 81, 31, 1, 84, 40, 96, 15, 19, 6, 37, 86, 54, 65, 57, 20, 99, 83, 48, 36, 25, 28, 90, 58, 71, 69, 22, 51, 77, 98, 93, 55, 56, 82, 23, 33, 43, 75, 64, 94, 85, 87, 32 ]
939;-277166;[ 76, 63, 93, 29, 65, 89, 15, 2, 1, 51, 10, 12, 99, 26, 20, 45, 32, 69, 97, 91, 75, 79, 36, 73, 61, 47, 13, 34, 18, 78, 62, 90, 48, 19, 98, 95, 14, 72, 39, 53, 66, 4, 59, 70, 5, 35, 40, 27, 55, 41, 16, 64, 68, 0, 88, 81, 92, 43, 67, 50, 60, 77, 56, 25, 49, 37, 74, 84, 54, 21, 86, 7, 17, 94, 83, 3, 30, 8, 11, 24, 31, 80, 82, 42, 44, 38, 58, 46, 87, 6, 9, 33, 96, 23, 71, 22, 52, 28, 85, 57 ]
1136;-272857;[ 76, 63, 93, 29, 91, 65, 89, 15, 1, 5, 2, 51, 10, 99, 26, 20, 45, 32, 12, 69, 97, 13, 75, 79, 34, 73, 19, 18, 47, 78, 62, 90, 48, 14, 98, 95, 61, 72, 39, 53, 66, 4, 59, 70, 35, 40, 27, 57, 36, 41, 16, 68, 0, 88, 81, 49, 92, 43, 67, 50, 60, 77, 56, 25, 37, 84, 54, 74, 21, 86, 7, 17, 94, 83, 3, 64, 30, 8, 11, 24, 31, 80, 82, 42, 44, 38, 58, 46, 87, 55, 6, 9, 33, 71, 96, 23, 22, 52, 28, 85 ]
1333;-271423;[ 76, 63, 93, 29, 91, 65, 89, 5, 15, 1, 2, 51, 10, 99, 26, 20, 45, 32, 34, 12, 69, 97, 13, 75, 79, 19, 18, 73, 78, 47, 62, 90, 48, 14, 98, 95, 61, 72, 39, 66, 4, 59, 70, 53, 35, 40, 68, 0, 88, 49, 57, 36, 41, 16, 81, 92, 43, 67, 50, 60, 56, 25, 37, 84, 54, 74, 21, 86, 17, 27, 7, 83, 3, 64, 30, 8, 11, 24, 31, 80, 77, 82, 42, 44, 38, 58, 46, 23, 28, 87, 6, 9, 33, 71, 55, 96, 94, 22, 52, 85 ]
1530;-270266;[ 76, 63, 93, 29, 91, 65, 5, 89, 15, 1, 51, 10, 2, 99, 26, 20, 45, 32, 34, 69, 12, 97, 13, 75, 19, 79, 18, 73, 78, 47, 62, 90, 48, 14, 98, 95, 61, 72, 39, 66, 4, 59, 70, 53, 35, 40, 68, 88, 49, 57, 0, 36, 16, 81, 92, 50, 60, 56, 25, 37, 84, 54, 74, 6, 21, 86, 17, 27, 7, 83, 3, 30, 8, 11, 24, 31, 80, 77, 42, 44, 38, 58, 46, 23, 28, 82, 87, 9, 43, 33, 71, 64, 41, 94, 55, 96, 22, 52, 67, 85 ]
1727;-269165;[ 76, 63, 93, 29, 91, 65, 5, 89, 15, 1, 51, 10, 12, 2, 13, 34, 19, 99, 26, 20, 78, 45, 32, 69, 97, 75, 79, 18, 73, 47, 62, 90, 48, 14, 98, 95, 61, 72, 39, 66, 4, 59, 70, 53, 35, 40, 68, 88, 49, 57, 0, 36, 16, 81, 6, 92, 50, 60, 56, 25, 37, 84, 54, 74, 21, 86, 17, 27, 7, 83, 3, 30, 8, 11, 24, 31, 80, 77, 42, 44, 38, 58, 46, 23, 28, 82, 9, 33, 71, 43, 41, 64, 94, 55, 85, 96, 22, 52, 87, 67 ]
1924;-268852;[ 76, 63, 93, 29, 91, 65, 5, 89, 15, 1, 51, 10, 12, 13, 2, 34, 19, 99, 26, 20, 78, 45, 32, 69, 97, 75, 79, 18, 73, 47, 62, 90, 48, 14, 98, 95, 61, 72, 39, 66, 4, 59, 70, 53, 35, 40, 68, 88, 49, 57, 0, 36, 81, 16, 6, 92, 50, 60, 56, 25, 37, 84, 54, 74, 21, 86, 17, 27, 7, 83, 3, 30, 8, 11, 24, 31, 80, 77, 42, 44, 38, 58, 46, 23, 28, 9, 71, 43, 82, 41, 64, 33, 94, 55, 85, 96, 22, 52, 87, 67 ]
2121;-268244;[ 76, 63, 93, 29, 91, 65, 5, 89, 15, 1, 51, 10, 12, 13, 34, 19, 99, 26, 20, 78, 2, 45, 32, 69, 97, 75, 79, 18, 73, 47, 62, 90, 48, 14, 98, 61, 95, 72, 39, 4, 66, 59, 70, 53, 35, 40, 68, 88, 49, 57, 0, 36, 81, 16, 6, 92, 50, 60, 56, 25, 37, 84, 54, 74, 21, 86, 17, 27, 7, 83, 3, 30, 94, 8, 11, 85, 24, 31, 80, 77, 42, 44, 28, 38, 58, 46, 23, 9, 71, 43, 82, 41, 64, 33, 55, 96, 22, 52, 87, 67 ]
3125;-265389;[ 85, 63, 61, 91, 40, 21, 27, 2, 6, 65, 10, 5, 39, 14, 79, 45, 8, 88, 20, 12, 44, 18, 83, 13, 34, 71, 35, 95, 48, 19, 49, 57, 78, 7, 98, 73, 72, 31, 93, 54, 1, 99, 67, 15, 84, 59, 53, 66, 97, 28, 16, 68, 4, 70, 69, 89, 50, 81, 43, 92, 51, 60, 30, 47, 26, 94, 90, 17, 23, 76, 41, 11, 25, 74, 3, 80, 86, 32, 64, 62, 42, 75, 38, 37, 58, 36, 29, 9, 82, 24, 22, 87, 77, 55, 33, 56, 96, 0, 52, 46 ]
3322;-264111;[ 85, 63, 61, 91, 40, 27, 21, 2, 6, 65, 10, 5, 39, 14, 79, 34, 45, 8, 12, 20, 13, 44, 18, 83, 71, 35, 95, 48, 19, 49, 57, 78, 7, 98, 73, 72, 31, 93, 54, 1, 99, 67, 15, 84, 88, 70, 59, 53, 66, 97, 28, 16, 68, 4, 89, 50, 81, 43, 92, 51, 60, 30, 47, 26, 94, 90, 17, 23, 76, 41, 74, 11, 25, 3, 80, 86, 32, 64, 62, 69, 42, 75, 38, 37, 58, 36, 29, 82, 9, 24, 22, 87, 77, 55, 33, 56, 96, 0, 52, 46 ]
