seed: 1925097726
17;-146225;[ 11, 6, 41, 2, 36, 10, 8, 1, 22, 30, 12, 44, 38, 45, 49, 19, 21, 28, 18, 20, 25, 23, 33, 16, 5, 4, 27, 31, 24, 26, 47, 37, 48, 32, 9, 34, 7, 17, 42, 39, 14, 15, 13, 29, 43, 46, 40, 0, 3, 35 ]
36;-145916;[ 11, 6, 41, 2, 36, 10, 8, 1, 22, 30, 12, 44, 38, 45, 49, 19, 14, 21, 28, 18, 20, 25, 23, 33, 16, 5, 4, 27, 31, 24, 26, 47, 37, 48, 32, 9, 34, 7, 17, 42, 39, 29, 15, 13, 43, 46, 40, 0, 3, 35 ]
61;-144875;[ 11, 6, 41, 2, 36, 10, 1, 22, 30, 12, 44, 21, 28, 18, 20, 23, 33, 16, 5, 4, 19, 27, 31, 14, 24, 26, 47, 37, 48, 9, 38, 45, 49, 34, 7, 17, 42, 39, 25, 29, 15, 13, 43, 46, 8, 40, 32, 0, 3, 35 ]
74;-143376;[ 11, 6, 41, 2, 36, 10, 0, 1, 22, 30, 43, 12, 44, 21, 28, 18, 20, 23, 33, 16, 5, 4, 19, 27, 31, 14, 24, 26, 47, 37, 48, 9, 38, 45, 49, 34, 7, 17, 42, 39, 25, 29, 15, 13, 46, 8, 40, 32, 3, 35 ]
94;-142117;[ 2, 11, 6, 41, 36, 10, 0, 1, 22, 30, 43, 12, 44, 21, 28, 18, 20, 23, 33, 34, 16, 5, 26, 47, 4, 19, 27, 31, 14, 24, 37, 48, 9, 38, 45, 49, 7, 17, 42, 39, 25, 29, 15, 13, 46, 8, 40, 32, 3, 35 ]
393;-139831;[ 11, 31, 6, 2, 36, 10, 15, 44, 38, 37, 42, 41, 47, 46, 28, 25, 30, 16, 20, 19, 14, 12, 33, 32, 26, 34, 27, 24, 21, 48, 13, 4, 23, 9, 7, 17, 40, 39, 8, 49, 29, 43, 3, 18, 22, 0, 45, 5, 1, 35 ]
490;-138157;[ 11, 31, 6, 2, 10, 36, 30, 12, 21, 15, 44, 37, 42, 41, 47, 46, 28, 25, 27, 16, 20, 19, 14, 24, 33, 26, 34, 38, 48, 13, 5, 4, 23, 9, 7, 17, 29, 39, 8, 49, 43, 40, 3, 32, 18, 22, 0, 45, 1, 35 ]
587;-138100;[ 11, 31, 6, 2, 10, 36, 0, 12, 21, 30, 15, 44, 37, 42, 41, 47, 46, 28, 25, 27, 16, 20, 19, 14, 24, 33, 26, 34, 38, 48, 13, 5, 4, 23, 9, 7, 17, 29, 39, 8, 49, 43, 40, 3, 32, 18, 22, 45, 1, 35 ]
684;-137720;[ 11, 31, 6, 2, 10, 36, 0, 12, 30, 15, 44, 21, 37, 42, 41, 47, 46, 28, 25, 27, 16, 20, 19, 24, 14, 33, 26, 34, 38, 48, 13, 5, 4, 23, 9, 7, 17, 29, 39, 49, 43, 40, 3, 8, 32, 18, 22, 45, 1, 35 ]
1179;-137457;[ 11, 31, 33, 9, 21, 22, 27, 2, 37, 29, 4, 23, 6, 44, 47, 26, 16, 30, 49, 36, 10, 5, 7, 28, 20, 32, 18, 13, 42, 38, 45, 19, 14, 24, 34, 46, 12, 3, 43, 39, 15, 8, 40, 41, 25, 48, 17, 0, 1, 35 ]
1276;-135586;[ 11, 36, 31, 33, 9, 0, 21, 22, 27, 2, 37, 29, 4, 23, 6, 44, 28, 47, 26, 16, 30, 49, 10, 20, 5, 7, 34, 32, 18, 13, 42, 38, 45, 19, 14, 24, 46, 12, 3, 43, 39, 15, 8, 40, 41, 25, 48, 17, 1, 35 ]
1373;-133582;[ 11, 36, 31, 33, 2, 10, 0, 21, 22, 27, 37, 29, 4, 23, 6, 44, 14, 28, 47, 26, 16, 30, 49, 20, 5, 7, 34, 13, 42, 38, 19, 24, 46, 12, 9, 39, 43, 15, 8, 40, 3, 32, 18, 41, 25, 45, 48, 17, 1, 35 ]
1394;-133460;[ 11, 36, 31, 33, 2, 10, 0, 21, 22, 27, 37, 29, 4, 23, 6, 44, 14, 28, 47, 26, 16, 30, 49, 20, 5, 7, 34, 12, 9, 13, 42, 38, 19, 24, 46, 39, 43, 15, 8, 40, 3, 32, 18, 41, 25, 48, 45, 17, 1, 35 ]
2178;-133022;[ 36, 29, 27, 7, 21, 11, 22, 31, 44, 30, 28, 47, 0, 14, 13, 26, 6, 12, 37, 23, 42, 19, 16, 2, 33, 32, 15, 10, 4, 25, 5, 9, 40, 34, 8, 49, 39, 20, 43, 1, 17, 46, 38, 3, 24, 18, 41, 45, 35, 48 ]
2275;-132787;[ 36, 29, 27, 7, 21, 11, 22, 31, 44, 30, 28, 47, 0, 14, 13, 26, 6, 12, 37, 23, 42, 19, 16, 2, 33, 32, 15, 10, 4, 25, 5, 9, 40, 34, 8, 49, 39, 20, 43, 1, 17, 46, 38, 3, 35, 24, 18, 41, 45, 48 ]
2966;-131869;[ 36, 31, 2, 37, 19, 30, 0, 8, 11, 33, 22, 9, 12, 6, 44, 49, 4, 21, 28, 13, 26, 27, 47, 42, 14, 43, 34, 10, 46, 15, 40, 29, 18, 16, 20, 7, 39, 38, 3, 1, 17, 5, 35, 45, 25, 23, 24, 32, 41, 48 ]
3063;-131405;[ 36, 31, 2, 37, 19, 30, 0, 8, 11, 33, 22, 44, 13, 9, 49, 12, 6, 4, 21, 28, 26, 27, 47, 42, 14, 43, 34, 10, 46, 15, 40, 29, 18, 16, 20, 7, 39, 38, 3, 1, 5, 35, 45, 17, 25, 23, 24, 32, 41, 48 ]
3160;-131351;[ 36, 31, 2, 37, 19, 30, 0, 8, 11, 33, 22, 44, 13, 9, 49, 12, 6, 4, 21, 28, 26, 27, 47, 42, 14, 43, 34, 10, 46, 15, 40, 29, 18, 16, 20, 7, 39, 17, 38, 3, 1, 5, 35, 45, 25, 23, 24, 32, 41, 48 ]
3257;-130783;[ 36, 31, 2, 37, 19, 30, 0, 8, 11, 33, 22, 44, 13, 9, 49, 6, 4, 21, 28, 26, 27, 47, 42, 14, 43, 34, 10, 15, 40, 29, 18, 16, 20, 7, 39, 17, 46, 38, 3, 1, 5, 35, 45, 24, 25, 23, 41, 32, 12, 48 ]
4048;-129800;[ 36, 31, 29, 28, 11, 30, 43, 21, 49, 42, 2, 44, 10, 14, 0, 33, 24, 12, 37, 26, 19, 6, 45, 34, 38, 13, 4, 15, 47, 27, 22, 46, 9, 41, 18, 8, 39, 7, 16, 5, 35, 20, 40, 23, 17, 25, 32, 1, 3, 48 ]
4145;-129588;[ 36, 31, 29, 28, 30, 7, 43, 21, 11, 49, 42, 2, 44, 10, 14, 0, 33, 24, 12, 37, 26, 19, 6, 45, 34, 38, 13, 4, 15, 47, 27, 22, 46, 40, 9, 41, 18, 8, 39, 16, 5, 1, 35, 20, 17, 23, 32, 25, 3, 48 ]
4242;-129133;[ 36, 31, 29, 28, 30, 43, 7, 21, 11, 49, 0, 42, 2, 44, 10, 14, 13, 33, 24, 12, 37, 26, 19, 6, 45, 34, 38, 4, 15, 47, 27, 22, 46, 40, 9, 41, 18, 8, 39, 16, 1, 35, 20, 17, 5, 23, 32, 48, 25, 3 ]
4339;-128909;[ 36, 31, 29, 28, 30, 43, 7, 21, 0, 49, 11, 42, 44, 2, 10, 14, 13, 33, 24, 12, 37, 26, 19, 6, 45, 34, 38, 4, 15, 47, 27, 22, 46, 40, 9, 41, 18, 8, 39, 16, 1, 35, 20, 17, 5, 32, 23, 48, 25, 3 ]
8041;-128679;[ 36, 31, 11, 49, 34, 14, 28, 46, 4, 23, 30, 0, 8, 13, 16, 45, 20, 47, 42, 43, 15, 44, 25, 27, 10, 22, 29, 37, 19, 24, 40, 26, 2, 9, 21, 39, 38, 1, 5, 35, 3, 12, 7, 32, 41, 18, 6, 48, 17, 33 ]
9117;-128249;[ 36, 31, 11, 49, 44, 14, 30, 42, 29, 28, 8, 34, 33, 38, 46, 0, 2, 37, 15, 7, 43, 47, 13, 26, 22, 10, 19, 9, 21, 45, 18, 4, 20, 25, 3, 1, 5, 40, 24, 12, 23, 39, 6, 16, 35, 41, 32, 27, 48, 17 ]
9214;-128223;[ 36, 31, 11, 49, 44, 14, 13, 30, 42, 29, 28, 8, 34, 33, 38, 46, 0, 2, 37, 15, 7, 43, 47, 26, 22, 10, 19, 9, 21, 45, 18, 4, 20, 25, 3, 1, 5, 40, 24, 12, 23, 39, 6, 16, 35, 41, 32, 27, 48, 17 ]
9311;-128087;[ 36, 31, 11, 49, 44, 14, 13, 30, 42, 29, 28, 8, 34, 33, 38, 46, 0, 2, 37, 15, 7, 43, 47, 26, 22, 40, 10, 19, 9, 21, 45, 18, 4, 20, 25, 3, 1, 5, 24, 12, 23, 35, 39, 6, 16, 41, 32, 27, 48, 17 ]
13412;-127937;[ 34, 36, 31, 2, 28, 13, 14, 0, 11, 45, 42, 29, 38, 37, 26, 49, 43, 19, 30, 15, 8, 6, 25, 10, 27, 44, 12, 16, 20, 3, 22, 32, 47, 24, 33, 5, 9, 40, 21, 23, 48, 4, 35, 46, 41, 18, 7, 17, 39, 1 ]
13509;-127796;[ 34, 36, 31, 2, 28, 13, 14, 0, 11, 45, 42, 29, 38, 37, 26, 49, 43, 19, 30, 15, 8, 6, 25, 10, 27, 44, 12, 16, 20, 3, 22, 32, 47, 24, 46, 33, 39, 5, 9, 40, 21, 23, 4, 35, 48, 41, 18, 7, 17, 1 ]
13703;-127783;[ 34, 36, 31, 2, 28, 13, 14, 0, 11, 45, 42, 29, 38, 37, 26, 49, 43, 19, 30, 15, 8, 6, 25, 10, 44, 12, 16, 20, 3, 22, 32, 47, 24, 46, 33, 39, 5, 9, 40, 21, 23, 1, 4, 35, 48, 41, 27, 18, 7, 17 ]
18028;-127406;[ 34, 36, 31, 2, 13, 28, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 12, 16, 4, 20, 3, 47, 22, 25, 5, 10, 24, 9, 21, 40, 23, 7, 35, 46, 41, 32, 18, 33, 17, 39, 48, 1 ]
18125;-127087;[ 34, 36, 31, 2, 13, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 12, 16, 4, 20, 3, 47, 22, 25, 5, 24, 9, 21, 40, 23, 7, 35, 46, 41, 32, 18, 33, 17, 39, 1, 48 ]
18222;-126901;[ 34, 36, 31, 2, 13, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 20, 3, 47, 22, 25, 5, 24, 9, 21, 40, 12, 23, 7, 35, 46, 32, 41, 18, 33, 17, 39, 1, 48 ]
18319;-126811;[ 34, 36, 31, 2, 13, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 20, 3, 47, 22, 25, 5, 24, 9, 21, 40, 12, 23, 7, 35, 46, 41, 32, 18, 33, 39, 1, 48, 17 ]
18416;-126580;[ 34, 36, 31, 2, 13, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 40, 16, 4, 3, 47, 20, 22, 5, 24, 9, 21, 25, 12, 23, 7, 35, 46, 41, 48, 32, 18, 33, 39, 1, 17 ]
18513;-126494;[ 34, 36, 31, 2, 13, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 40, 16, 4, 3, 47, 22, 20, 5, 24, 9, 21, 25, 12, 23, 7, 35, 46, 41, 48, 32, 18, 33, 39, 1, 17 ]
18707;-126410;[ 34, 36, 31, 2, 13, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 22, 20, 5, 24, 9, 21, 25, 12, 23, 40, 7, 35, 47, 46, 41, 48, 32, 18, 33, 39, 1, 17 ]
18804;-126384;[ 34, 36, 2, 13, 31, 28, 10, 14, 0, 11, 45, 29, 38, 26, 42, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 22, 20, 5, 24, 9, 21, 25, 12, 23, 40, 7, 35, 47, 46, 41, 48, 32, 18, 33, 39, 1, 17 ]
18994;-126197;[ 34, 36, 2, 13, 31, 28, 10, 14, 0, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 22, 20, 5, 24, 9, 21, 25, 12, 23, 40, 7, 35, 47, 46, 41, 48, 32, 18, 33, 39, 1, 17 ]
19091;-126065;[ 34, 36, 2, 13, 31, 28, 10, 14, 0, 11, 45, 42, 38, 29, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 22, 20, 5, 24, 9, 21, 25, 12, 40, 23, 7, 35, 47, 46, 41, 48, 32, 18, 33, 39, 1, 17 ]
34369;-125985;[ 34, 36, 13, 31, 28, 11, 26, 2, 10, 49, 0, 14, 45, 29, 38, 42, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 47, 22, 40, 24, 9, 21, 25, 12, 32, 7, 20, 35, 46, 41, 18, 33, 39, 5, 1, 48, 17, 23 ]
34466;-125890;[ 34, 36, 13, 31, 28, 11, 26, 49, 2, 10, 0, 14, 45, 29, 38, 42, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 47, 22, 40, 24, 9, 21, 25, 12, 32, 7, 20, 35, 46, 41, 18, 33, 39, 5, 1, 48, 17, 23 ]
34660;-125717;[ 34, 36, 13, 31, 28, 11, 26, 49, 2, 14, 10, 0, 45, 29, 38, 42, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 4, 3, 47, 22, 40, 24, 9, 21, 25, 12, 32, 7, 20, 35, 46, 41, 18, 33, 39, 5, 1, 48, 17, 23 ]
34829;-125599;[ 34, 36, 13, 31, 28, 11, 26, 49, 2, 14, 10, 0, 45, 29, 38, 42, 43, 19, 30, 15, 37, 6, 8, 27, 16, 4, 3, 22, 44, 40, 9, 21, 25, 24, 5, 7, 20, 12, 32, 47, 46, 41, 18, 33, 35, 1, 48, 39, 23, 17 ]
34926;-125592;[ 34, 36, 13, 31, 28, 11, 26, 49, 2, 14, 10, 0, 45, 29, 38, 42, 43, 19, 30, 15, 37, 6, 8, 27, 16, 4, 3, 22, 44, 40, 9, 21, 25, 24, 5, 7, 20, 12, 32, 47, 46, 41, 18, 33, 35, 48, 1, 39, 23, 17 ]
39802;-125406;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 16, 24, 47, 4, 20, 3, 22, 40, 9, 21, 25, 5, 23, 35, 18, 33, 32, 46, 41, 12, 48, 39, 7, 1, 17 ]
39899;-125317;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 44, 40, 16, 24, 47, 4, 46, 20, 3, 22, 9, 21, 25, 5, 23, 35, 18, 33, 39, 32, 41, 12, 48, 7, 1, 17 ]
39996;-125087;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 24, 47, 4, 46, 20, 44, 3, 22, 9, 21, 25, 5, 23, 35, 18, 33, 39, 32, 41, 12, 48, 7, 1, 17 ]
57327;-125064;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 24, 47, 4, 20, 44, 3, 22, 9, 21, 46, 25, 12, 32, 41, 18, 33, 39, 23, 35, 1, 5, 7, 48, 17 ]
57424;-124984;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 24, 47, 4, 20, 44, 3, 22, 9, 21, 46, 25, 12, 32, 35, 41, 18, 33, 39, 5, 23, 7, 1, 48, 17 ]
106799;-124935;[ 34, 36, 13, 31, 28, 11, 49, 30, 0, 14, 26, 7, 21, 45, 42, 43, 29, 38, 37, 20, 19, 2, 3, 22, 10, 15, 4, 27, 8, 40, 9, 47, 44, 5, 12, 6, 33, 32, 24, 25, 35, 46, 23, 41, 18, 1, 39, 16, 17, 48 ]
106896;-124929;[ 34, 36, 13, 31, 28, 11, 49, 30, 0, 14, 26, 7, 21, 45, 42, 43, 29, 38, 37, 20, 19, 2, 3, 22, 10, 15, 4, 27, 8, 40, 47, 9, 44, 12, 6, 33, 32, 24, 25, 5, 35, 46, 23, 41, 18, 1, 39, 16, 17, 48 ]
106993;-124895;[ 34, 36, 13, 31, 28, 11, 49, 30, 0, 14, 26, 7, 21, 45, 42, 43, 29, 38, 37, 20, 19, 2, 3, 22, 10, 15, 4, 27, 8, 47, 40, 9, 44, 12, 6, 33, 32, 24, 25, 5, 35, 46, 23, 41, 18, 1, 39, 16, 17, 48 ]
127951;-124838;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 44, 24, 47, 4, 46, 20, 3, 22, 9, 21, 25, 12, 23, 7, 32, 18, 33, 35, 39, 41, 1, 5, 48, 17 ]
128048;-124821;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 44, 24, 47, 4, 46, 20, 3, 22, 9, 21, 25, 12, 23, 7, 32, 41, 18, 33, 35, 39, 5, 48, 1, 17 ]
128145;-124753;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 44, 24, 47, 4, 46, 20, 3, 22, 9, 21, 25, 12, 23, 7, 32, 18, 33, 35, 39, 5, 41, 1, 48, 17 ]
128242;-124748;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 44, 24, 47, 4, 46, 20, 3, 22, 9, 21, 25, 12, 23, 7, 32, 18, 33, 35, 39, 5, 41, 17, 1, 48 ]
128339;-124737;[ 34, 36, 13, 31, 28, 2, 10, 0, 14, 11, 45, 42, 29, 38, 26, 49, 43, 19, 30, 15, 37, 6, 8, 27, 40, 16, 44, 24, 47, 4, 46, 20, 3, 22, 9, 21, 25, 12, 23, 7, 32, 18, 33, 35, 39, 5, 41, 1, 17, 48 ]
184673;-124640;[ 36, 31, 2, 13, 49, 28, 42, 44, 34, 37, 14, 0, 30, 11, 26, 21, 45, 29, 38, 19, 16, 43, 15, 8, 10, 22, 33, 40, 4, 41, 47, 46, 20, 24, 12, 32, 5, 9, 27, 25, 35, 39, 3, 23, 6, 7, 1, 18, 48, 17 ]
184770;-124586;[ 36, 31, 2, 13, 49, 28, 42, 44, 34, 37, 14, 0, 30, 11, 26, 21, 45, 29, 38, 19, 16, 43, 15, 8, 10, 22, 33, 40, 4, 9, 41, 47, 46, 20, 24, 12, 32, 5, 27, 25, 35, 39, 3, 23, 6, 48, 7, 1, 18, 17 ]
184964;-124559;[ 36, 31, 2, 13, 49, 28, 42, 44, 34, 37, 14, 0, 30, 11, 26, 21, 45, 29, 38, 19, 16, 43, 15, 8, 10, 22, 33, 40, 9, 4, 41, 47, 46, 20, 24, 12, 32, 5, 27, 25, 35, 39, 3, 23, 6, 48, 7, 1, 18, 17 ]
205651;-124456;[ 36, 31, 2, 13, 49, 28, 42, 44, 34, 37, 14, 0, 30, 11, 26, 21, 45, 29, 38, 19, 43, 15, 8, 10, 22, 33, 40, 9, 16, 4, 41, 47, 46, 25, 5, 24, 12, 32, 35, 3, 39, 23, 7, 1, 20, 6, 18, 17, 48, 27 ]
230995;-124409;[ 34, 36, 13, 31, 28, 49, 2, 44, 14, 37, 26, 21, 30, 0, 11, 45, 29, 38, 19, 43, 15, 8, 10, 22, 47, 40, 41, 27, 24, 42, 46, 4, 25, 5, 12, 32, 35, 9, 20, 3, 18, 33, 23, 6, 7, 1, 48, 16, 39, 17 ]
231092;-124376;[ 34, 36, 13, 31, 28, 49, 2, 44, 14, 37, 26, 21, 30, 0, 11, 45, 29, 38, 19, 43, 15, 8, 10, 22, 47, 40, 27, 24, 42, 46, 4, 25, 5, 12, 32, 35, 9, 20, 3, 18, 33, 23, 6, 7, 41, 1, 48, 16, 39, 17 ]
231285;-124366;[ 34, 36, 13, 31, 28, 49, 2, 44, 14, 37, 26, 21, 30, 0, 11, 45, 29, 38, 19, 43, 15, 8, 10, 22, 47, 40, 27, 24, 42, 46, 4, 25, 5, 12, 32, 35, 9, 20, 3, 18, 33, 23, 6, 7, 1, 41, 48, 16, 39, 17 ]
349437;-124328;[ 36, 31, 2, 13, 49, 28, 42, 44, 34, 14, 37, 30, 0, 7, 11, 26, 21, 45, 29, 38, 19, 43, 15, 8, 10, 22, 33, 40, 16, 32, 47, 46, 20, 24, 4, 25, 5, 12, 9, 39, 3, 23, 6, 41, 18, 35, 27, 1, 48, 17 ]
349825;-124310;[ 36, 31, 2, 13, 49, 28, 42, 44, 34, 14, 37, 30, 0, 7, 11, 26, 21, 45, 29, 38, 19, 43, 15, 8, 10, 22, 33, 40, 16, 32, 47, 46, 20, 24, 4, 25, 5, 12, 9, 39, 3, 23, 6, 18, 35, 41, 27, 1, 48, 17 ]
364459;-124308;[ 34, 36, 13, 31, 28, 49, 2, 44, 14, 37, 26, 21, 30, 0, 11, 45, 29, 38, 19, 43, 15, 8, 10, 22, 47, 40, 27, 24, 42, 46, 4, 25, 5, 12, 32, 35, 9, 20, 3, 41, 18, 33, 23, 6, 7, 1, 48, 16, 39, 17 ]
364653;-124186;[ 34, 36, 13, 31, 28, 49, 2, 44, 14, 37, 26, 21, 30, 0, 11, 45, 29, 38, 19, 43, 15, 8, 10, 22, 47, 40, 27, 24, 42, 46, 4, 25, 5, 12, 32, 35, 20, 9, 41, 18, 33, 3, 23, 6, 7, 1, 48, 16, 39, 17 ]
364750;-124154;[ 34, 36, 13, 31, 28, 49, 2, 44, 14, 37, 26, 21, 30, 0, 11, 45, 29, 38, 19, 43, 15, 8, 10, 22, 47, 40, 27, 24, 42, 46, 4, 25, 5, 12, 32, 35, 20, 9, 41, 18, 33, 3, 39, 23, 6, 7, 1, 48, 16, 17 ]
