seed: 3614105341
24;-152376;[ 11, 31, 39, 19, 6, 25, 3, 1, 49, 13, 47, 45, 46, 43, 35, 10, 12, 5, 0, 18, 44, 2, 30, 15, 29, 14, 22, 20, 9, 48, 40, 38, 23, 26, 41, 21, 4, 16, 34, 27, 33, 42, 32, 7, 24, 37, 36, 28, 17, 8 ]
49;-147909;[ 11, 7, 31, 14, 22, 20, 39, 19, 6, 25, 3, 1, 13, 47, 45, 46, 43, 35, 5, 0, 48, 18, 10, 44, 12, 2, 30, 49, 15, 29, 9, 40, 38, 23, 26, 41, 21, 4, 16, 34, 27, 33, 42, 32, 24, 37, 36, 28, 17, 8 ]
88;-139077;[ 11, 7, 31, 14, 13, 45, 46, 43, 42, 36, 10, 44, 28, 12, 2, 30, 49, 15, 29, 40, 38, 23, 9, 0, 26, 48, 41, 21, 4, 5, 16, 34, 22, 20, 39, 19, 6, 25, 3, 27, 1, 33, 47, 35, 18, 32, 24, 37, 17, 8 ]
100;-138726;[ 11, 7, 31, 14, 13, 45, 46, 43, 42, 36, 10, 44, 28, 12, 2, 30, 49, 29, 40, 38, 23, 9, 0, 26, 15, 35, 48, 41, 21, 4, 5, 16, 34, 22, 20, 39, 19, 6, 25, 3, 27, 1, 33, 47, 18, 32, 24, 37, 17, 8 ]
204;-134615;[ 34, 31, 14, 42, 33, 2, 38, 43, 36, 8, 16, 49, 0, 13, 28, 47, 46, 19, 12, 5, 22, 44, 18, 11, 4, 30, 15, 29, 7, 37, 20, 6, 39, 40, 32, 23, 9, 21, 25, 26, 27, 41, 1, 3, 45, 10, 35, 24, 17, 48 ]
301;-133616;[ 34, 31, 14, 42, 33, 2, 38, 43, 36, 16, 49, 0, 13, 3, 28, 47, 46, 19, 12, 5, 22, 18, 11, 4, 30, 15, 44, 29, 7, 37, 20, 6, 40, 32, 23, 9, 21, 25, 26, 27, 41, 1, 45, 10, 35, 24, 39, 17, 8, 48 ]
398;-132851;[ 34, 31, 14, 42, 33, 2, 38, 43, 36, 16, 49, 0, 13, 3, 28, 47, 46, 5, 19, 12, 10, 22, 18, 11, 4, 30, 15, 44, 40, 29, 7, 37, 20, 6, 32, 23, 9, 21, 25, 26, 27, 41, 1, 45, 35, 24, 39, 17, 8, 48 ]
495;-132225;[ 34, 31, 14, 33, 42, 43, 36, 16, 49, 0, 13, 3, 2, 28, 47, 46, 5, 19, 12, 10, 22, 11, 4, 30, 38, 15, 44, 40, 29, 7, 37, 20, 6, 32, 23, 9, 21, 25, 26, 27, 41, 1, 35, 18, 45, 39, 17, 24, 48, 8 ]
592;-131872;[ 34, 31, 14, 33, 42, 36, 16, 13, 49, 43, 0, 3, 28, 2, 47, 46, 19, 12, 10, 22, 11, 4, 30, 38, 15, 44, 40, 29, 5, 7, 37, 20, 6, 32, 23, 9, 21, 25, 26, 27, 41, 1, 35, 18, 45, 39, 17, 24, 8, 48 ]
1186;-131759;[ 34, 11, 45, 31, 14, 33, 42, 27, 43, 36, 16, 49, 0, 13, 2, 12, 30, 28, 47, 46, 44, 19, 29, 5, 38, 22, 10, 4, 15, 7, 40, 37, 20, 6, 32, 23, 9, 21, 25, 26, 24, 39, 3, 41, 1, 35, 18, 17, 8, 48 ]
