seed: 3718699980
5;-24222;[ 6, 14, 18, 10, 4, 7, 17, 8, 3, 19, 11, 2, 16, 15, 13, 1, 0, 5, 9, 12 ]
42;-22862;[ 16, 6, 9, 18, 5, 10, 7, 19, 4, 17, 8, 3, 2, 11, 15, 12, 13, 1, 0, 14 ]
52;-22781;[ 16, 6, 9, 18, 5, 10, 7, 19, 4, 8, 17, 3, 2, 11, 15, 12, 13, 1, 0, 14 ]
62;-22745;[ 16, 6, 9, 18, 5, 10, 7, 19, 4, 17, 3, 8, 2, 11, 15, 12, 13, 1, 0, 14 ]
108;-22662;[ 16, 6, 12, 14, 7, 9, 15, 10, 18, 13, 2, 4, 3, 5, 8, 1, 11, 0, 19, 17 ]
145;-21898;[ 16, 6, 9, 14, 7, 15, 10, 18, 13, 2, 4, 12, 3, 5, 8, 1, 11, 0, 19, 17 ]
182;-21832;[ 16, 6, 9, 14, 7, 15, 18, 10, 13, 2, 4, 12, 3, 5, 8, 1, 11, 0, 19, 17 ]
219;-21727;[ 16, 6, 9, 14, 7, 15, 18, 19, 10, 13, 2, 4, 17, 3, 12, 5, 8, 1, 11, 0 ]
332;-21500;[ 6, 9, 16, 7, 15, 18, 13, 3, 14, 4, 10, 12, 5, 8, 2, 1, 11, 0, 19, 17 ]
369;-21240;[ 6, 9, 16, 7, 15, 18, 13, 3, 14, 4, 12, 5, 8, 19, 10, 1, 0, 2, 11, 17 ]
406;-21174;[ 6, 9, 16, 7, 15, 13, 3, 14, 4, 18, 12, 5, 8, 19, 10, 1, 0, 2, 11, 17 ]
618;-20793;[ 6, 9, 16, 7, 15, 13, 3, 14, 0, 4, 18, 2, 12, 5, 8, 19, 10, 1, 11, 17 ]
1081;-20748;[ 6, 9, 16, 3, 14, 7, 15, 18, 17, 19, 13, 4, 0, 2, 12, 5, 10, 1, 8, 11 ]
1149;-20725;[ 6, 9, 16, 3, 14, 7, 15, 18, 17, 19, 13, 4, 0, 2, 12, 5, 10, 1, 11, 8 ]
1186;-20690;[ 6, 9, 16, 3, 14, 7, 15, 18, 17, 19, 13, 0, 2, 4, 12, 5, 10, 1, 11, 8 ]
4318;-20655;[ 6, 7, 19, 9, 15, 16, 14, 3, 18, 2, 17, 13, 1, 0, 4, 12, 5, 10, 11, 8 ]
6358;-20632;[ 6, 9, 16, 19, 7, 14, 3, 18, 2, 15, 17, 13, 1, 0, 4, 12, 5, 10, 11, 8 ]
8084;-20490;[ 6, 9, 19, 7, 16, 14, 3, 18, 2, 17, 15, 13, 1, 0, 4, 12, 5, 10, 11, 8 ]
13462;-20314;[ 6, 9, 19, 18, 16, 3, 14, 7, 15, 13, 1, 0, 2, 4, 12, 5, 10, 17, 11, 8 ]
103829;-20303;[ 6, 9, 19, 7, 16, 0, 2, 3, 14, 4, 18, 15, 12, 5, 10, 17, 1, 11, 13, 8 ]
107835;-20269;[ 6, 9, 19, 7, 16, 0, 2, 3, 14, 4, 18, 12, 15, 13, 8, 5, 10, 17, 11, 1 ]
160871;-20241;[ 6, 9, 19, 7, 16, 0, 2, 3, 14, 4, 15, 18, 12, 17, 1, 8, 5, 10, 11, 13 ]
